seed,group,method,model,target_city,alpha,beta,lambda_cat,lambda_rr,lambda_pop,valid_recall@20,valid_ndcg@20,selected_sources,source_weights,gate,variant
2025,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Tokyo,0.0,0.0,0.0,0.0,1.0,0.11908773561681553,0.05702136584061208,,,graph_rerank,pop_only
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Tokyo,0.0,0.0,0.0,1.0,0.2,0.1338541325120088,0.06554609542184157,,,graph_rerank,without_cat
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Tokyo,0.0,0.0,1.0,0.0,0.0,0.14322695375979025,0.07040151589569345,,,graph_rerank,without_rr
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Tokyo,0.0,0.0,1.0,1.0,0.0,0.15244606768828317,0.07621160575047277,,,graph_rerank,without_pop
2025,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Tokyo,0.0,0.0,1.0,1.0,0.1,0.15244606768828317,0.0765726045542736,,,graph_rerank,full
2025,main_component,Target-only,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6389030408655839,0.37178044139924143,,,local,
2025,main_component,Original-OTC-GW-NoFallback,LightGCN,Chicago,0.5,0.0,0.0,0.0,0.0,0.3124086890511253,0.14421813128348412,NYC|Singapore|Tokyo,equal,transfer,
2025,main_component,RD-Safe-OTC-GW,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6389030408655839,0.37178044139924143,,,safe_select:Local,
2025,main_component,HR-Rerank-OTC-GW,LightGCN,Chicago,0.5,0.0,0.5,0.5,0.05,0.3198452106997638,0.17934222155531576,NYC|Singapore|Tokyo,equal,graph_rerank,
2025,hr_signal_ablation,RD-Safe+Cat,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6389030408655839,0.37178044139924143,,,fallback_base,cat_only
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6389030408655839,0.37178044139924143,,,fallback_base,rr_only
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6389030408655839,0.37178044139924143,,,fallback_base,pop_only
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6389030408655839,0.37178044139924143,,,fallback_base,without_cat
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6389030408655839,0.37178044139924143,,,fallback_base,without_rr
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6389030408655839,0.37178044139924143,,,fallback_base,without_pop
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6389030408655839,0.37178044139924143,,,fallback_base,full
2025,main_component,Target-only,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,local,
2025,main_component,Original-OTC-GW-NoFallback,LightGCN,NYC,0.5,0.0,0.0,0.0,0.0,0.1874429547240607,0.0822010326684843,Chicago|Singapore|Tokyo,equal,transfer,
2025,main_component,RD-Safe-OTC-GW,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,safe_select:Local,
2025,main_component,HR-Rerank-OTC-GW,LightGCN,NYC,0.5,0.0,0.2,0.5,0.0,0.22855304689140207,0.10909557421127306,Chicago|Singapore|Tokyo,equal,graph_rerank,
2025,hr_signal_ablation,RD-Safe+Cat,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,cat_only
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,rr_only
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,pop_only
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,without_cat
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,without_rr
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,without_pop
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,full
2025,main_component,Target-only,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,local,
2025,main_component,Original-OTC-GW-NoFallback,LightGCN,Singapore,0.5,0.0,0.0,0.0,0.0,0.4658284989122553,0.20227151286357786,Chicago|NYC|Tokyo,equal,transfer,
2025,main_component,RD-Safe-OTC-GW,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,safe_select:Local,
2025,main_component,HR-Rerank-OTC-GW,LightGCN,Singapore,0.5,0.0,1.0,0.5,1.0,0.51219288027589,0.2409216839488495,Chicago|NYC|Tokyo,equal,graph_rerank,
2025,hr_signal_ablation,RD-Safe+Cat,LightGCN,Singapore,0.0,0.0,0.02,0.0,0.0,0.5158548322198852,0.24604337132615278,,,graph_rerank,cat_only
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,fallback_base,rr_only
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,fallback_base,pop_only
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,fallback_base,without_cat
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Singapore,0.0,0.0,0.02,0.0,0.05,0.5030188109019476,0.24672395750989776,,,graph_rerank,without_rr
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Singapore,0.0,0.0,0.02,0.0,0.0,0.5158548322198852,0.24604337132615278,,,graph_rerank,without_pop
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Singapore,0.0,0.0,0.02,0.0,0.05,0.5030188109019476,0.24672395750989776,,,graph_rerank,full
2025,main_component,Target-only,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,local,
2025,main_component,Original-OTC-GW-NoFallback,LightGCN,Tokyo,0.5,0.0,0.0,0.0,0.0,0.163226450388554,0.0732156575900411,Chicago|NYC|Singapore,equal,transfer,
2025,main_component,RD-Safe-OTC-GW,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,safe_select:Local,
2025,main_component,HR-Rerank-OTC-GW,LightGCN,Tokyo,0.5,0.0,0.2,0.2,0.0,0.17438007185985122,0.0905690990841086,Chicago|NYC|Singapore,equal,graph_rerank,
2025,hr_signal_ablation,RD-Safe+Cat,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,cat_only
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,rr_only
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,pop_only
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,without_cat
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,without_rr
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,without_pop
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,full
2026,main_component,Target-only,VanillaMF,Chicago,0.0,0.0,0.0,0.0,0.0,0.2784014829029996,0.14265309884487135,,,local,
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,Chicago,0.5,0.0,0.0,0.0,0.0,0.15179374607734386,0.09952457696546683,NYC|Singapore|Tokyo,equal,transfer,
2026,main_component,RD-Safe-OTC-GW,VanillaMF,Chicago,0.0,0.0,0.0,0.0,0.0,0.2784014829029996,0.14265309884487135,,,safe_select:Local,
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,Chicago,0.5,0.0,1.0,1.0,1.0,0.2777773117727409,0.15366798568003973,NYC|Singapore|Tokyo,equal,graph_rerank,
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,Chicago,0.0,0.0,0.5,0.0,0.0,0.29811059071538587,0.15943811415969178,,,graph_rerank,cat_only
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,Chicago,0.0,0.0,0.0,0.5,0.0,0.2814557776715529,0.1451115621243764,,,graph_rerank,rr_only
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Chicago,0.0,0.0,0.0,0.0,0.0,0.2784014829029996,0.14265309884487135,,,fallback_base,pop_only
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Chicago,0.0,0.0,0.0,0.5,0.5,0.28610638296940744,0.14780760137571947,,,graph_rerank,without_cat
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Chicago,0.0,0.0,0.5,0.0,0.0,0.29811059071538587,0.15943811415969178,,,graph_rerank,without_rr
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Chicago,0.0,0.0,1.0,1.0,0.0,0.29283347382109787,0.16270785092515477,,,graph_rerank,without_pop
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Chicago,0.0,0.0,1.0,1.0,0.5,0.3027585153947212,0.16505989069524857,,,graph_rerank,full
2026,main_component,Target-only,VanillaMF,NYC,0.0,0.0,0.0,0.0,0.0,0.15244661721620245,0.06700997127820875,,,local,
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,NYC,0.5,0.0,0.0,0.0,0.0,0.14435314173793437,0.06186207040393394,Chicago|Singapore|Tokyo,equal,transfer,
2026,main_component,RD-Safe-OTC-GW,VanillaMF,NYC,0.0,0.0,0.0,0.0,0.0,0.15244661721620245,0.06700997127820875,,,safe_select:Local,
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,NYC,0.5,0.0,1.0,1.0,0.02,0.18430992842283161,0.08703166085945922,Chicago|Singapore|Tokyo,equal,graph_rerank,
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,NYC,0.0,0.0,1.0,0.0,0.0,0.19074674813154074,0.08965100238113247,,,graph_rerank,cat_only
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,NYC,0.0,0.0,0.0,1.0,0.0,0.16536900955989933,0.07134905179577795,,,graph_rerank,rr_only
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,NYC,0.0,0.0,0.0,0.0,0.0,0.15244661721620245,0.06700997127820875,,,fallback_base,pop_only
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,NYC,0.0,0.0,0.0,1.0,0.1,0.16598935695444028,0.07161887869686054,,,graph_rerank,without_cat
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,NYC,0.0,0.0,1.0,0.0,0.5,0.1970612938009251,0.0915087438198731,,,graph_rerank,without_rr
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,NYC,0.0,0.0,1.0,0.5,0.0,0.20732619019485377,0.09733559347197791,,,graph_rerank,without_pop
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,NYC,0.0,0.0,1.0,0.5,0.2,0.20953108207716503,0.09760117968390061,,,graph_rerank,full
2026,main_component,Target-only,VanillaMF,Singapore,0.0,0.0,0.0,0.0,0.0,0.4619998500181017,0.20763049164208994,,,local,
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,Singapore,0.5,0.0,0.0,0.0,0.0,0.4620395073785078,0.20432847982383545,Chicago|NYC|Tokyo,equal,transfer,
2026,main_component,RD-Safe-OTC-GW,VanillaMF,Singapore,0.0,0.0,0.0,0.0,0.0,0.4619998500181017,0.20763049164208994,,,safe_select:Local,
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,Singapore,0.5,0.0,1.0,0.2,0.1,0.4967978618624334,0.23519131855006253,Chicago|NYC|Tokyo,equal,graph_rerank,
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,Singapore,0.0,0.0,1.0,0.0,0.0,0.493836778952112,0.23253808522343442,,,graph_rerank,cat_only
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,Singapore,0.0,0.0,0.0,0.5,0.0,0.4759988982414519,0.21220224399276036,,,graph_rerank,rr_only
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Singapore,0.0,0.0,0.0,0.0,0.0,0.4619998500181017,0.20763049164208994,,,fallback_base,pop_only
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Singapore,0.0,0.0,0.0,1.0,0.5,0.47451835678629123,0.21257857290173943,,,graph_rerank,without_cat
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Singapore,0.0,0.0,1.0,0.0,0.02,0.493836778952112,0.23255495125816894,,,graph_rerank,without_rr
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Singapore,0.0,0.0,1.0,1.0,0.0,0.5072198161771542,0.2372542610079974,,,graph_rerank,without_pop
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Singapore,0.0,0.0,1.0,1.0,0.02,0.5072198161771542,0.23731134380874816,,,graph_rerank,full
2026,main_component,Target-only,VanillaMF,Tokyo,0.0,0.0,0.0,0.0,0.0,0.11814406341330079,0.05668076765791445,,,local,
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,Tokyo,1.0,0.0,0.0,0.0,0.0,0.11469055799129144,0.05420997159115445,Chicago|NYC|Singapore,equal,transfer,
2026,main_component,RD-Safe-OTC-GW,VanillaMF,Tokyo,0.0,0.0,0.0,0.0,0.0,0.11814406341330079,0.05668076765791445,,,safe_select:Local,
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,Tokyo,1.0,0.0,1.0,1.0,0.1,0.15346129973972703,0.07817079315784559,Chicago|NYC|Singapore,equal,graph_rerank,
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,Tokyo,0.0,0.0,1.0,0.0,0.0,0.14341652054421666,0.06967818923268485,,,graph_rerank,cat_only
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,Tokyo,0.0,0.0,0.0,1.0,0.0,0.1332235295192011,0.06513000625738957,,,graph_rerank,rr_only
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Tokyo,0.0,0.0,0.0,0.0,0.0,0.11814406341330079,0.05668076765791445,,,fallback_base,pop_only
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Tokyo,0.0,0.0,0.0,1.0,0.05,0.13434838891177703,0.0655331166628276,,,graph_rerank,without_cat
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Tokyo,0.0,0.0,1.0,0.0,0.2,0.14313530569607266,0.06982036685965719,,,graph_rerank,without_rr
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Tokyo,0.0,0.0,1.0,1.0,0.0,0.15302670966693438,0.07740039840957835,,,graph_rerank,without_pop
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Tokyo,0.0,0.0,1.0,1.0,0.2,0.15298792141201797,0.07751319742087784,,,graph_rerank,full
2026,main_component,Target-only,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,local,
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,Chicago,0.5,0.0,0.0,0.0,0.0,0.284519222650332,0.1517479009306082,NYC|Singapore|Tokyo,equal,transfer,
2026,main_component,RD-Safe-OTC-GW,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,safe_select:Local,
2026,main_component,HR-Rerank-OTC-GW,LightGCN,Chicago,0.5,0.0,0.5,1.0,0.02,0.32872855679398943,0.1784459272453107,NYC|Singapore|Tokyo,equal,graph_rerank,
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,cat_only
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,rr_only
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,pop_only
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,without_cat
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,without_rr
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,without_pop
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Chicago,0.0,0.0,0.0,0.0,0.0,0.6657092236438718,0.37654932785751233,,,fallback_base,full
2026,main_component,Target-only,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,local,
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,NYC,0.5,0.0,0.0,0.0,0.0,0.21829930975978476,0.09234365289430192,Chicago|Singapore|Tokyo,equal,transfer,
2026,main_component,RD-Safe-OTC-GW,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,safe_select:Local,
2026,main_component,HR-Rerank-OTC-GW,LightGCN,NYC,0.5,0.0,0.2,0.5,0.0,0.23613171843320727,0.1114087949684167,Chicago|Singapore|Tokyo,equal,graph_rerank,
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,cat_only
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,rr_only
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,pop_only
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,without_cat
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,without_rr
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,without_pop
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,NYC,0.0,0.0,0.0,0.0,0.0,0.840094686091673,0.48216408593969245,,,fallback_base,full
2026,main_component,Target-only,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,local,
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,Singapore,0.5,0.0,0.0,0.0,0.0,0.4518630650229635,0.2102269472240369,Chicago|NYC|Tokyo,equal,transfer,
2026,main_component,RD-Safe-OTC-GW,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,safe_select:Local,
2026,main_component,HR-Rerank-OTC-GW,LightGCN,Singapore,0.5,0.0,1.0,0.1,0.05,0.5097650479559258,0.24352914053422803,Chicago|NYC|Tokyo,equal,graph_rerank,
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,cat_only
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,rr_only
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,pop_only
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,without_cat
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,without_rr
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,without_pop
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Singapore,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,full
2026,main_component,Target-only,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,local,
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,Tokyo,0.5,0.0,0.0,0.0,0.0,0.15316908405099838,0.06953818721357943,Chicago|NYC|Singapore,equal,transfer,
2026,main_component,RD-Safe-OTC-GW,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,safe_select:Local,
2026,main_component,HR-Rerank-OTC-GW,LightGCN,Tokyo,0.5,0.0,0.5,0.2,0.0,0.16713398714500818,0.08854518254020512,Chicago|NYC|Singapore,equal,graph_rerank,
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,cat_only
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,rr_only
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,pop_only
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,without_cat
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,without_rr
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,without_pop
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Tokyo,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,full
